DeptId,ZipCode,NumberOfStations,ActivePersonnel
17465,61854,1,12
17466,63654,3,18
17467,81149,5,65
17468,95441,4,26
17469,61571,1,15
17470,43344,1,50
17471,27614,5,88
17472,50315,1,30
17473,18439,1,35
17474,65711,1,16
17475,05663,1,21
17476,01360,1,35
17477,08225,2,37
17478,60093,1,47
17479,48189,2,26
17480,44067,1,42
17481,06778,1,42
17482,24868,1,20
17483,60164,1,16
17484,55717,2,14
17485,18657,1,15
17486,56661,1,21
17487,13601,2,38
17488,35473,4,75
17489,11768,2,109
17490,99157,1,25
17491,04849,2,20
17492,56075,1,10
17493,95458,6,35
17494,83852,4,23
17495,30286,1,35
17496,72501,3,22
17497,28379,2,53
17498,29824,2,14
17499,96161,2,21
17500,95901,9,20
17501,17857,2,29
17502,07647,1,45
17503,27330,1,40
17504,37764,3,48
17505,48167,3,54
17506,12134,1,38
17507,48168,1,30
17508,06776,1,40
17509,57465,1,12
17510,99764,1,6
17511,99752,10,131
17512,72713,1,14
17513,81140,4,52
17514,66018,3,35
17515,43518,1,10
17516,85743,12,215
17517,45347,1,21
17518,61101,2,39
17519,65324,5,28
17520,63377,2,20
17521,31833,2,16
17522,64437,1,12
17523,60491,2,27
17524,38063,1,13
17525,35739,2,38
17526,73638,1,17
17527,74053,3,45
17528,72927,2,30
17529,62226,2,27
17530,29649,2,41
17531,77086,3,56
17532,43619,2,42
17533,58267,1,30
17534,03261,2,32
17535,50459,1,30
17536,28358,2,24
17537,41168,1,12
17538,67654,1,19
17539,24273,2,36
17540,44203,2,38
17541,02766,3,36
17542,67654,1,17
17543,49444,4,39
17544,42442,1,20
17545,54648,1,23
17546,50211,1,32
17547,44857,1,19
17548,04268,1,41
17549,29113,1,12
17550,52318,1,15
17551,49870,1,30
17552,02061,3,28
17553,05055,1,32
17554,49651,1,36
17555,43026,3,87
17556,65717,1,20
17557,07648,1,30
17558,19074,1,15
17559,45212,1,52
17560,02062,1,65
17561,81423,2,32
17562,60706,1,32
17563,74434,2,20
17564,13668,1,55
17565,55368,2,30
17566,36866,1,20
17567,37354,1,28
17568,48893,1,24
17569,08690,1,21
17570,19020,1,32
17571,46778,1,18
17572,03290,1,32
17573,94945,6,67
17574,47805,1,29
17575,63460,2,3
17576,75462,1,23
17577,63559,1,14
17578,74048,2,19
17579,18636,1,34
17580,59853,1,15
17581,18707,1,30
17582,81424,2,22
17583,78833,1,23
17584,78380,3,22
17585,78418,1,16
17586,99765,1,10
17587,28562,2,55
17588,37066,1,30
17589,28089,1,34
17590,28073,1,34
17591,14517,1,62
17592,60014,1,25
17593,57050,1,26
17594,18249,1,40
17595,77976,1,14
17596,07110,3,49
17597,25868,1,30
17598,26302,1,46
17599,74447,1,15
17600,10960,6,90
17601,36401,1,23
17602,10314,1,18
17603,97913,1,25
17604,79351,1,16
17605,63366,5,104
17606,62269,4,59
17607,62269,4,47
17608,72449,1,11
17609,31827,1,8
17610,72949,1,17
17611,60523,2,32
17612,84649,1,16
17613,73034,2,42
17614,80467,3,19
17615,76401,1,11
17616,60452,2,46
17617,60452,1,34
17618,37022,1,15
17619,55011,2,45
17620,42262,1,35
17621,45750,1,16
17622,40702,1,45
17623,29073,1,25
17624,72660,1,13
17625,71263,3,20
17626,72113,3,35
17627,74015,1,30
17628,73086,1,10
17629,22443,1,26
17630,39402,2,22
17631,28086,1,46
17632,98277,1,40
17633,12460,1,35
17634,28655,2,39
17635,25901,1,37
17636,71822,1,12
17637,78735,2,34
17638,71424,6,43
17639,36766,1,22
17640,77514,2,18
17641,28465,1,26
17642,28465,1,24
17643,60453,3,73
17644,24558,1,24
17645,60301,3,66
17646,48237,1,52
17647,75068,1,3
17648,72040,1,10
17649,27310,2,62
17650,37831,1,43
17651,15057,1,15
17652,71264,2,24
17653,35640,2,25
17654,76240,1,23
17655,51554,1,13
17656,28365,1,36
17657,28129,1,44
17658,60181,1,20
17659,54649,2,51
17660,37829,2,6
17661,95361,1,24
17662,71463,2,20
17663,55128,2,23
17664,15071,1,30
17665,68761,1,22
17666,58474,1,29
17667,04763,1,11
17668,49341,1,19
17669,14125,1,55
17670,53065,1,40
17671,62673,1,12
17672,01068,1,24
17673,77359,1,20
17674,47660,1,22
17675,51560,1,30
17676,04963,2,23
17677,35633,1,35
17678,07436,3,65
17679,94612,26,508
17680,38060,1,44
17681,33309,3,69
17682,97462,1,15
17683,48306,2,24
17684,15902,1,27
17685,78951,1,10
17686,68045,1,32
17687,54874,1,21
17688,38242,1,16
17689,29547,1,10
17690,72661,3,19
17691,67748,1,24
17692,83346,1,10
17693,08107,1,47
17694,35579,1,20
17695,19083,1,45
17696,73533,2,21
17697,14518,1,40
17698,19460,1,20
17699,74359,1,26
17700,47561,1,30
17701,24739,1,10
17702,29693,1,25
17703,61858,1,14
17704,44146,2,65
17705,24631,2,12
17706,86433,1,9
17707,44074,1,28
17708,38240,1,20
17709,62449,1,27
17710,34475,7,138
17711,87734,1,20
17712,22191,3,178
17713,06360,1,20
17714,08226,3,65
17715,21842,5,161
17716,32547,4,60
17717,08740,1,18
17718,07756,2,61
17719,23455,1,25
17720,33037,1,28
17721,98569,2,43
17722,39564,3,33
17723,08230,2,34
17724,24870,1,25
17725,10314,1,29
17726,93445,1,15
17727,07757,2,55
17728,92054,8,113
17729,11572,6,253
17730,08205,1,32
17731,74051,2,18
17732,51354,1,21
17733,31774,1,18
17734,34761,4,62
17735,30677,7,178
17736,29691,17,520
17737,62553,1,11
17738,54154,1,32
17739,54153,1,26
17740,68860,1,30
17741,49759,1,9
17742,61728,4,65
17743,74957,2,12
17744,60460,1,20
17745,68415,1,19
17746,28027,2,51
17747,71961,2,20
17748,21113,1,106
17749,35120,3,25
17750,56276,1,20
17751,19730,2,56
17752,79761,8,161
17753,14869,1,27
17754,64076,1,35
17755,84401,6,122
17756,56160,1,14
17757,62870,1,28
17758,47562,1,17
17759,57763,1,25
17760,67563,2,14
17761,69153,1,35
17762,75494,1,20
17763,46368,1,30
17764,50212,1,16
17765,61871,2,30
17766,07439,1,38
17767,13669,1,29
17768,54962,1,10
17769,54459,1,20
17770,48661,1,25
17771,56358,1,25
17772,61068,4,69
17773,74061,2,24
17774,76561,1,12
17775,61348,1,17
17776,30683,9,75
17777,31068,1,18
17778,19027,1,42
17779,03907,1,34
17780,36271,1,22
17781,45874,1,25
17782,61349,1,20
17783,25537,1,25
17784,66078,1,10
17785,15237,1,45
17786,47630,2,121
17787,47635,2,22
17788,15059,2,30
17789,68416,1,32
17790,31089,1,14
17791,74820,1,18
17792,16301,2,16
17793,41238,2,32
17794,72564,3,24
17795,74052,1,13
17796,87549,1,17
17797,87521,1,13
17798,56161,1,18
17799,32548,1,20
17800,98840,3,85
17801,98849,1,20
17802,98827,1,17
17803,98855,1,35
17804,99124,1,16
17805,98862,4,44
17806,98855,1,15
17807,73762,1,20
17808,53069,1,38
17809,62271,2,34
17810,74446,1,18
17811,34972,4,52
17812,73763,1,18
17813,74859,1,20
17814,66518,1,23
17815,73106,38,1023
17816,73152,1,87
17817,56742,1,20
17818,74447,2,22
17819,38860,1,25
17820,71962,1,20
17821,40219,3,88
17822,74450,1,16
17823,39759,2,30
17824,72853,1,16
17825,29114,3,26
17826,29843,1,15
17827,66061,8,144
17828,81425,2,27
17829,14126,1,40
17830,28472,1,33
17831,27889,1,28
17832,18518,2,35
17833,13420,1,143
17834,29456,6,82
17835,44861,2,25
17836,99643,1,20
17837,17701,1,30
17838,06371,3,70
17839,63369,1,12
17840,06355,2,45
17841,77463,2,16
17842,04064,1,24
17843,39073,1,25
17844,27040,1,40
17845,77580,0,10
17846,06475,1,83
17847,29138,1,17
17848,04468,1,25
17849,71730,1,16
17850,43768,2,14
17851,76466,1,12
17852,57051,1,17
17853,52647,1,22
17854,34677,1,19
17855,21555,1,25
17856,08858,1,35
17857,14760,1,28
17858,50662,1,30
17859,19547,1,30
17860,62024,1,20
17861,38654,4,85
17862,12461,5,87
17863,62058,2,20
17864,41164,1,40
17865,49464,1,30
17866,45772,1,20
17867,74030,2,11
17868,95961,1,30
17869,58530,1,46
17870,37840,2,26
17871,45693,1,6
17872,15730,1,22
17873,49076,1,21
17874,56277,1,25
17875,77979,1,20
17876,71465,2,40
17877,78212,1,13
17878,42265,1,13
17879,44138,1,25
17880,62970,1,23
17881,44138,1,20
17882,62450,1,28
17883,59927,1,6
17884,74538,1,7
17885,76374,1,30
17886,97103,2,10
17887,66865,1,30
17888,79064,1,24
17889,73560,1,14
17890,98506,4,88
17891,28560,1,20
17892,40358,1,24
17893,18447,5,40
17894,54534,1,12
17895,68110,1,20
17896,68102,24,669
17897,72662,4,18
17898,62871,1,20
17899,75571,1,15
17900,98841,1,31
17901,31775,1,14
17902,48749,1,13
17903,54963,1,58
17904,25545,1,26
17905,57466,1,15
17906,77360,1,20
17907,56359,1,22
17908,23417,1,51
17909,74426,2,15
17910,60955,1,20
17911,51040,2,22
17912,49765,1,30
17913,72160,1,16
17914,06373,1,24
17915,13421,1,22
17916,13421,1,25
17917,37841,1,16
17918,40972,1,20
17919,16652,1,18
17920,16003,1,27
17921,54155,1,43
17922,61469,1,48
17923,68763,1,40
17924,49675,1,23
17925,35121,2,28
17926,12041,3,50
17927,68452,1,15
17928,57564,1,30
17929,23418,1,24
17930,17077,1,20
17931,13215,1,45
17932,49264,1,30
17933,49822,1,6
17934,02558,2,67
17935,52321,1,17
17936,97914,2,31
17937,14519,1,83
17938,91764,10,173
17939,91761,1,61
17940,97914,2,31
17941,49953,1,22
17942,46967,1,29
17943,36467,1,15
17944,47451,1,16
17945,53070,1,34
17946,57758,1,100
17947,36803,4,68
17948,70570,4,46
17949,59250,1,28
17950,95924,1,24
17951,97444,1,9
17952,79510,1,10
17953,36467,1,24
17954,72110,1,19
17955,13452,1,29
17956,59711,2,20
17957,73945,1,5
17958,61469,1,20
17959,43947,1,45
17960,85623,1,18
17961,07649,1,57
17962,57766,1,26
17963,14711,1,24
17964,50664,1,10
17965,63771,1,22
17966,36561,4,85
17967,51041,1,30
17968,32763,3,50
17969,77662,2,42
17970,77632,2,36
17971,92602,79,1323
17972,32792,42,1150
17973,47432,2,23
17974,47452,1,26
17975,93646,1,31
17976,01364,2,34
17977,92866,8,124
17978,77630,3,37
17979,27278,3,34
17980,78372,1,28
17981,32428,1,15
17982,32073,1,20
17983,27278,4,29
17984,43015,2,56
17985,46784,1,35
17986,44022,1,40
17987,22960,1,45
17988,06477,2,60
17989,29115,4,56
17990,10962,1,50
17991,41056,1,22
17992,17859,1,25
17993,61060,1,25
17994,49344,1,23
17995,44453,1,9
17996,17243,1,30
17997,63301,1,39
17998,14127,2,80
17999,77464,1,10
18000,62899,1,23
18001,95943,1,16
18002,68862,1,45
18003,84758,1,8
18004,81063,1,19
18005,75683,1,25
18006,38223,2,20
18007,28037,2,43
18008,37818,1,36
18009,53575,1,42
18010,43616,3,60
18011,61061,2,22
18012,27320,1,33
18013,97739,1,16
18014,19075,1,35
18015,84057,5,68
18016,53576,1,38
18017,85321,1,5
18018,88052,2,12
18019,95555,1,9
18020,11957,1,51
18021,57467,1,7
18022,61273,1,50
18023,73838,1,17
18024,48360,4,57
18025,58063,1,25
18026,13425,2,40
18027,13424,1,51
18028,22810,1,26
18029,46776,1,22
18030,04472,1,25
18031,60462,6,118
18032,32801,17,564
18033,32827,3,67
18034,73073,2,15
18035,20128,1,41
18036,68966,1,29
18037,02653,1,33
18038,48865,1,13
18039,21766,1,18
18040,47452,1,13
18041,37141,2,19
18042,37380,1,6
18043,32176,4,46
18044,88310,2,25
18045,83544,2,29
18046,04473,1,23
18047,64855,1,20
18048,89425,1,20
18049,95966,1,19
18050,73456,1,12
18051,04066,2,12
18052,64077,1,24
18053,04474,1,24
18054,28375,1,22
18055,44667,2,24
18056,36767,1,15
18057,57256,1,10
18058,56278,1,30
18059,13144,1,26
18060,05760,1,22
18061,44076,1,9
18062,65065,4,34
18063,66414,1,20
18064,66510,1,23
18065,66524,2,20
18066,66451,2,25
18067,66528,1,9
18068,66413,1,24
18069,66523,1,20
18070,74604,1,20
18071,50461,1,30
18072,65101,3,53
18073,74005,2,12
18074,74127,1,14
18075,74361,1,16
18076,66753,1,12
18077,67341,1,18
18078,65355,1,15
18079,74054,1,15
18080,82723,1,13
18081,56360,1,20
18082,66064,1,23
18083,66064,1,20
18084,64474,1,14
18085,67623,1,18
18086,54165,1,25
18087,67473,2,18
18088,34744,16,355
18089,54020,1,27
18090,72370,2,25
18091,50213,1,26
18092,46561,2,15
18093,68651,1,31
18094,61274,2,30
18095,48750,1,30
18096,45351,1,29
18097,47037,1,28
18098,54901,6,112
18099,69154,1,23
18100,49009,3,36
18101,52577,1,33
18102,56744,1,24
18103,58269,1,25
18104,44730,1,15
18105,46514,1,27
18106,54758,1,42
18107,52161,1,24
18108,46777,1,32
18109,10562,7,455
18110,03864,1,16
18111,55975,1,18
18112,67356,1,21
18113,13126,2,48
18114,60543,4,78
18115,13126,1,45
18116,50569,1,17
18117,02542,2,90
18118,01253,2,17
18119,67565,1,20
18120,80743,1,17
18121,13159,1,34
18122,04270,3,22
18123,10963,1,40
18124,51044,1,16
18125,68417,1,15
18126,49735,1,40
18127,49078,1,27
18128,49797,1,16
18129,67484,1,30
18130,67467,1,24
18131,67422,2,33
18132,66067,2,29
18133,61350,2,29
18134,49267,1,22
18135,45875,3,40
18136,47805,3,42
18137,47805,1,18
18138,13338,1,27
18139,48464,1,22
18140,47970,1,17
18141,10916,1,60
18142,56571,1,29
18143,65348,1,12
18144,14766,1,36
18145,60922,2,22
18146,16729,1,20
18147,28763,1,40
18148,45876,1,34
18149,52501,2,32
18150,71701,5,24
18151,71941,3,15
18152,71292,16,189
18153,74939,1,10
18154,13865,1,18
18155,35010,1,18
18156,81427,1,22
18157,59252,1,20
18158,99644,1,50
18159,49423,1,25
18160,66213,11,194
18161,32456,1,10
18162,68863,1,20
18163,75684,1,25
18164,39464,1,15
18165,14521,1,55
18166,80744,1,25
18167,48866,1,27
18168,32766,3,51
18169,75154,1,33
18170,13021,2,60
18171,36401,1,10
18172,74055,3,48
18173,55060,1,34
18174,13827,4,50
18175,40359,1,22
18176,47264,2,7
18177,47460,1,31
18178,54460,2,44
18179,48754,1,19
18180,74082,1,9
18181,35614,1,35
18182,42301,5,99
18183,47453,1,16
18184,45160,2,38
18185,65066,3,38
18186,40359,1,22
18187,21117,1,101
18188,40360,1,40
18189,12969,2,18
18190,04854,1,23
18191,48867,2,28
18192,48867,1,18
18193,13608,1,18
18194,28610,2,43
18195,01540,2,35
18196,21654,1,25
18197,48371,2,39
18198,13830,1,65
18199,27565,1,46
18200,38655,4,91
18201,53952,1,30
18202,61413,2,27
18203,04270,2,31
18204,47971,1,20
18205,67119,1,11
18206,72565,1,15
18207,52322,1,26
18208,07863,1,25
18209,30054,1,13
18210,68967,1,27
18211,72645,1,10
18212,93030,8,110
18213,51045,1,17
18214,11771,1,78
18215,72482,1,13
18216,36360,3,55
18217,72949,2,24
18218,65721,3,36
18219,76943,1,40
18220,63673,1,15
18221,28752,1,29
18222,32571,4,41
18223,36853,0,18
18224,39347,1,12
18225,98586,1,12
18226,98640,5,44
18227,98577,3,38
18228,98590,2,6
18229,98614,1,17
18230,63069,3,36
18231,93950,1,53
18232,51561,1,11
18233,84535,1,2
18234,29372,2,24
18235,27834,2,46
18236,26159,1,30
18237,74860,1,12
18238,42002,1,5
18239,42003,5,65
18240,79248,2,23
18241,58064,1,21
18242,68766,1,15
18243,81147,7,47
18244,89001,2,15
18245,89060,4,52
18246,78659,1,15
18247,70391,3,32
18248,44077,1,26
18249,44077,3,50
18250,45123,3,79
18251,79521,1,8
18252,35764,1,13
18253,44659,1,15
18254,44690,1,35
18255,14870,1,39
18256,59829,1,12
18257,23420,1,30
18258,15642,1,35
18259,41240,2,38
18260,97636,1,15
18261,95076,1,10
18262,92059,1,29
18263,77465,2,25
18264,60067,5,91
18265,67657,1,12
18266,12463,1,50
18267,13069,1,43
18268,04354,2,20
18269,72372,1,20
18270,81526,1,28
18271,56469,1,20
18272,07650,1,70
18273,18930,4,95
18274,79118,1,7
18275,32909,7,122
18276,33411,51,1475
18277,33480,3,67
18278,33410,5,120
18279,33404,1,17
18280,32164,5,90
18281,92260,3,62
18282,34684,4,68
18283,92262,5,66
18284,33944,1,5
18285,12106,1,40
18286,99645,6,51
18287,01069,1,30
18288,68834,1,24
18289,49871,1,21
18290,80133,1,27
18291,18045,2,44
18292,23917,1,32
18293,50571,1,22
18294,37365,1,16
18295,35126,2,40
18296,38241,1,30
18297,29532,2,19
18298,78572,1,27
18299,47164,2,23
18300,53156,1,34
18301,14522,1,40
18302,68418,1,29
18303,62674,1,19
18304,63461,1,20
18305,49268,1,25
18306,44412,1,27
18307,22963,1,35
18308,52324,1,15
18309,76484,1,20
18310,55705,1,20
18311,95542,1,15
18312,92011,1,3
18313,85615,3,26
18314,60464,2,36
18315,60463,2,21
18316,99161,1,18
18317,13637,1,20
18318,79065,2,28
18319,29583,2,26
18320,23958,1,33
18321,62557,1,27
18322,89042,1,24
18323,32413,3,59
18324,32401,5,78
18325,14767,2,47
18326,51562,1,30
18327,99743,1,10
18328,84759,1,23
18329,84759,1,17
18330,79068,2,17
18331,50216,1,27
18332,36370,1,15
18333,71665,1,12
18334,27860,1,31
18335,76013,1,17
18336,79120,1,61
18337,37869,1,25
18338,66071,1,26
18339,19301,1,48
18340,73074,1,12
18341,81428,1,27
18342,78387,1,12
18343,68128,4,63
18344,60956,1,15
18345,95969,2,24
18346,84328,1,16
18347,93514,1,12
18348,74428,1,29
18349,74370,2,14
18350,83805,2,11
18351,59027,1,22
18352,73507,1,17
18353,81429,1,17
18354,46166,1,28
18355,84760,1,15
18356,72450,4,42
18357,90038,1,21
18358,07652,4,125
18359,49004,1,5
18360,53954,1,36
18361,61944,4,90
18362,38242,2,24
18363,04281,1,37
18364,65275,1,24
18365,40361,2,42
18366,38222,4,30
18367,65275,1,24
18368,44266,1,11
18369,13131,1,29
18370,13672,1,55
18371,84098,9,78
18372,59063,1,22
18373,82414,6,64
18374,82435,1,15
18375,59047,2,26
18376,54552,2,35
18377,60466,1,36
18378,63601,2,17
18379,41011,1,24
18380,56470,1,26
18381,60068,2,48
18382,07656,1,40
18383,58270,1,10
18384,58270,1,38
18385,49424,2,37
18386,71661,1,14
18387,97041,3,34
18388,16049,1,30
18389,76087,3,30
18390,29601,5,77
18391,32404,1,20
18392,85344,1,30
18393,75002,1,43
18394,47368,1,19
18395,57053,1,29
18396,71730,1,25
18397,42501,2,24
18398,56361,1,28
18399,26101,6,57
18400,50665,1,35
18401,08087,1,15
18402,19365,1,35
18403,72373,1,21
18404,19047,1,20
18405,54874,1,30
18406,44491,1,15
18407,15690,2,74
18408,72950,2,14
18409,19015,1,50
18410,23421,1,37
18411,57366,1,25
18412,29844,1,13
18413,28371,1,34
18414,15215,1,25
18415,44129,5,112
18416,44130,1,30
18417,83660,1,25
18418,49269,1,20
18419,63870,1,16
18420,72122,2,18
18421,84761,1,150
18422,29905,2,53
18423,29905,1,44
18424,35580,1,16
18425,34219,2,23
18426,39877,1,4
18427,37843,1,22
18428,18244,1,20
18429,58770,1,23
18430,07054,2,45
18431,07834,1,35
18432,07054,2,35
18433,38363,2,23
18434,67357,2,19
18435,26287,1,40
18436,21849,1,57
18437,72666,2,15
18438,91101,8,170
18439,77506,10,161
18440,39567,3,57
18441,34639,27,747
18442,99301,3,55
18443,02859,2,72
18444,85746,1,36
18445,93446,3,33
18446,27909,1,28
18447,27909,1,35
18448,27909,1,28
18449,39571,2,68
18450,07055,2,106
18451,85624,1,15
18452,53817,1,13
18453,14025,2,34
18454,11772,2,225
18455,07501,7,330
18456,27534,1,25
18457,71801,1,19
18458,47666,1,14
18459,62875,1,25
18460,47670,3,24
18461,47598,4,25
18462,50217,1,17
18463,32925,1,58
18464,29584,1,23
18465,24133,1,40
18466,24133,2,40
18467,47455,1,27
18468,47038,1,17
18469,04765,1,8
18470,08809,1,35
18471,40769,1,17
18472,26753,1,17
18473,95363,2,45
18474,12563,2,50
18475,15010,1,15
18476,15010,1,28
18477,72123,2,15
18478,70392,2,52
18479,24631,1,20
18480,28645,2,31
18481,77466,1,22
18482,16668,1,57
18483,92369,1,7
18484,64670,2,30
18485,63044,4,65
18486,75468,1,20
18487,12939,1,28
18488,86334,1,12
18489,30132,12,170
18490,37807,2,40
18491,70763,3,40
18492,73075,1,27
18493,92061,1,14
18494,49088,2,24
18495,49079,1,40
18496,61353,1,20
18497,25434,1,29
18498,06379,1,38
18499,74056,1,17
18500,05761,1,16
18501,12564,3,75
18502,68420,1,30
18503,74058,1,34
18504,80729,1,8
18505,62558,1,27
18506,25904,1,20
18507,17111,1,30
18508,69155,1,24
18509,01612,1,42
18510,60957,1,32
18511,83661,1,26
18512,75156,3,27
18513,45880,1,27
18514,73052,1,14
18515,38920,1,20
18516,56362,1,26
18517,40157,1,25
18518,84651,1,31
18519,85541,3,41
18520,62360,2,37
18521,35115,1,16
18522,38551,1,15
18523,72751,2,35
18524,35563,1,19
18525,01960,5,102
18526,65788,2,14
18527,31030,7,52
18528,72453,3,15
18529,05862,1,14
18530,28133,1,30
18531,30269,4,120
18532,28906,1,23
18533,07934,1,33
18534,95945,2,17
18535,24134,1,39
18536,61062,2,35
18537,39208,4,55
18538,62361,1,15
18539,77584,6,120
18540,78061,1,20
18541,03803,1,42
18542,76088,1,30
18543,89506,1,20
18544,93940,2,25
18545,35565,1,17
18546,45690,1,25
18547,76904,1,18
18548,75469,1,8
18549,77406,2,57
18550,70548,1,11
18551,76049,1,27
18552,61063,2,29
18553,92592,2,45
18554,74647,1,10
18555,87573,1,14
18556,41472,1,18
18557,78669,3,29
18558,24521,1,21
18559,99647,1,9
18560,15237,1,55
18561,45660,2,24
18562,10566,6,214
18563,72668,3,19
18564,86332,1,14
18565,80747,1,17
18566,57257,1,15
18567,74452,1,25
18568,37143,2,14
18569,14132,1,30
18570,61554,3,56
18571,58361,1,10
18572,27306,1,32
18573,39145,1,25
18574,29650,4,53
18575,01002,1,12
18576,03076,1,27
18577,31779,1,15
18578,10803,1,38
18579,35124,5,78
18580,10803,1,22
18581,37366,2,15
18582,27311,1,30
18583,95531,1,12
18584,54501,1,32
18585,54463,1,15
18586,56572,1,24
18587,49958,1,20
18588,35125,4,50
18589,50219,1,26
18590,54950,1,26
18591,49769,1,11
18592,49769,1,30
18593,56078,1,26
18594,08068,2,23
18595,43450,1,40
18596,58271,1,22
18597,02359,4,39
18598,03275,1,41
18599,42266,1,25
18600,60958,1,16
18601,33024,6,210
18602,24136,1,35
18603,04666,1,9
18604,67035,1,7
18605,17103,1,11
18606,99119,6,28
18607,99119,2,11
18608,68047,1,28
18609,28478,2,40
18610,46064,1,30
18611,97801,3,104
18612,75948,2,25
18613,59467,1,22
18614,76676,1,15
18615,14526,3,70
18616,15849,1,30
18617,96137,2,23
18618,49686,3,25
18619,15675,1,30
18620,18229,1,19
18621,18210,2,28
18622,15235,7,251
18623,46544,2,46
18624,49095,1,16
18625,16002,1,25
18626,95946,3,12
18627,43787,1,21
18628,14527,1,70
18629,19047,1,35
18630,49017,2,22
18631,75856,2,15
18632,08534,1,56
18633,24277,2,20
18634,56279,1,18
18635,17862,1,35
18636,08069,1,25
18637,08110,5,113
18638,26415,1,32
18639,18073,1,30
18640,08070,1,26
18641,47369,1,34
18642,04476,1,31
18643,04468,1,19
18644,17545,1,56
18645,95663,1,16
18646,32501,6,118
18647,28714,1,25
18648,54101,1,25
18649,49449,1,11
18650,85345,8,149
18651,61603,12,201
18652,61616,2,16
18653,76645,1,18
18654,74363,1,0
18655,54759,1,11
18656,44124,1,28
18657,01463,2,49
18658,72041,1,9
18659,07444,1,50
18660,55803,1,13
18661,17529,2,120
18662,56472,2,28
18663,87042,1,11
18664,62272,1,15
18665,36562,2,22
18666,17020,1,14
18667,49431,1,21
18668,56573,1,30
18669,18944,2,48
18670,74059,2,21
18671,44870,2,51
18672,39573,1,25
18673,14529,1,22
18674,19426,1,35
18675,72104,1,15
18676,56574,1,9
18677,73433,1,14
18678,76486,1,32
18679,48871,1,22
18680,92530,2,75
18681,48872,2,45
18682,14530,1,25
18683,47586,2,30
18684,37096,1,20
18685,73077,1,24
18686,72125,1,12
18687,14530,1,37
18688,32348,1,22
18689,31069,2,39
18690,16509,2,27
18691,44081,2,25
18692,21902,1,16
18693,43701,1,30
18694,43319,1,19
18695,45806,1,49
18696,44646,3,30
18697,46227,4,103
18698,16049,1,8
18699,46035,1,21
18700,46052,1,11
18701,44460,2,26
18702,15473,1,35
18703,15780,1,0
18704,43988,1,12
18705,45638,2,25
18706,47712,3,51
18707,47462,1,18
18708,63462,1,25
18709,50220,2,40
18710,04667,1,30
