Id,ZipCode,Longitude,Latitude,FullTimeOfficers,PartTimeOfficers,TotalActiveOfficers
4858,61046,-89.8341217,42.10191704,2,5,7
4859,60305,-87.8199633,41.8875214,31,0,31
4860,60093,-87.7313401,42.1024831,27,0,27
4861,60010,-88.1420602,42.0736657,14,5,19
4862,60409,-87.5548997,41.6157038,91,1,92
4863,60067,-88.0384801,42.1133473,112,0,112
4864,60472,-87.70247219,41.64397623,5,35,40
4865,60520,-88.6513892,41.7669046,3,7,10
4866,60043,-87.7163816,42.0868859,11,0,11
4867,60171,-87.8352985,41.9272239,23,11,34
4868,62515,-89.40552557,39.84716675,2,4,6
4869,21550,-79.4069508,39.4075839,30,0,30
4870,48184,-83.3716803,42.2810477,41,0,41
4871,67954,-101.6333422,37.119585,1,0,1
4872,41006,-84.37350842,38.78645783,1,0,1
4873,42404,-87.82047457,37.47711012,1,0,1
4874,41669,-82.7204634,37.3329337,1,0,1
4875,04281,-70.51465138,44.22398031,8,2,10
4876,61326,-89.2283906,41.2607698,2,6,8
4877,48118,-84.02016162,42.31800401,8,8,16
4878,62935,-88.6140982,37.84107617,1,2,3
4879,42140,-85.7956063,36.6396546,1,0,1
4880,62467,-88.47446788,39.13242407,2,2,4
4881,46360,-86.85081772,41.74591445,5,8,13
4882,61933,-87.93986078,39.55276547,1,6,7
4883,46342,-87.2755144,41.5585659,2,5,7
4884,67430,-98.43145553,39.5092479,1,0,1
4885,67554,-98.20015591,38.34802023,7,3,10
4886,40342,-84.89510882,38.03759505,14,0,14
4887,21114,-76.68936955,39.01259521,6,0,6
4888,49854,-86.2438471,45.9570501,2,0,2
4889,48188,-83.4878703,42.2987919,83,0,83
4890,67031,-97.64437521,37.39053048,3,16,19
4891,46226,-86.0247192,39.8391343,60,0,60
4892,66856,-95.85950433,38.4147916,1,2,3
4893,46076,-85.9569999,40.3618982,1,0,1
4894,40502,-84.4851316,38.0362504,27,0,27
4895,48423,-83.5545958,43.0270987,18,0,18
4896,62922,-88.8323478,37.6181378,1,2,3
4897,62920,-89.25277774,37.53136705,3,2,5
4898,48837,-84.74057749,42.75536386,15,2,17
4899,48451,-83.8460693,42.7917464,5,8,13
4900,49107,-86.3615638,41.8270767,9,3,12
4901,61568,-89.4915108,40.52580127,3,6,9
4902,83611,-116.0126846,44.493433,5,0,5
4903,60010,-88.1291932,42.1573483,32,0,32
4904,46112,-86.39636011,39.84377789,40,0,40
4905,83617,-116.4951398,43.8752222,13,0,13
4906,62881,-88.94398815,38.62842023,14,3,17
4907,60178,-88.68393486,41.98929987,42,0,42
4908,21043,-76.8075001,39.2755985,424,0,424
4909,60085,-87.8332988,42.3585934,188,50,238
4910,61238,-90.1966811,41.3022626,25,0,25
4911,61201,-90.5811131,41.5090648,65,0,65
4912,62938,-88.48497286,37.36876836,2,2,4
4913,47433,-86.6629784,39.3486283,1,1,2
4914,46304,-87.1266908,41.6124064,5,5,10
4915,46750,-85.49596038,40.8810836,35,0,35
4916,60640,-87.65904619,41.96487798,1,0,1
4917,14590,-76.8152938,43.2197614,1,5,6
4918,29714,-80.9004037,34.6961725,3,0,3
4919,29080,-80.0753512,34.06011792,3,0,3
4920,29483,-80.1762742,33.0240884,80,0,80
4921,50401,-93.202538,43.125618,0,0,0
4922,29206,-80.9668086,34.0195209,27,0,27
4923,29702,-81.51557716,35.12119936,11,4,15
4924,29827,-81.2385895,32.9592171,6,0,6
4925,29340,-81.6490494,35.0736375,37,0,37
4926,29728,-80.3956489,34.7711899,10,4,14
4927,29841,-81.9674391,33.49081202,52,0,52
4928,29601,-82.3872183,34.8532547,178,0,178
4929,29593,-79.85465535,34.50975328,6,2,8
4930,29477,-80.5742073,33.1739259,10,0,10
4931,29069,-80.0637368,34.1694323,4,2,6
4932,29003,-81.03452299,33.30688017,10,0,10
4933,29918,-81.2410171,32.7508769,4,0,4
4934,29123,-81.24596245,33.76169526,3,3,6
4935,29511,-79.2047137,33.9984531,5,2,7
4936,29501,-79.76797694,34.198754,109,0,109
4937,29020,-80.6128654,34.2464849,26,0,26
4938,29170,-81.10465465,33.96021681,10,0,10
4939,29172,-81.1243842,33.9131032,6,0,6
4940,29353,-81.679513,34.8358221,4,0,4
4941,29322,-82.151087,35.1156106,4,0,4
4942,29112,-81.1034881,33.6151587,3,0,3
4943,29018,-80.6873412,33.3506342,3,0,3
4944,29072,-81.2375347,33.9801485,41,0,41
4945,29406,-80.0078742,32.9032315,32,0,32
4946,29169,-81.07305962,33.99104348,52,1,53
4947,29526,-79.05884458,33.83952491,48,3,51
4948,38683,-88.9001913,34.9467665,2,3,5
4949,38966,-90.3444578,33.9458276,3,3,6
4950,38644,-90.4785666,34.4528754,1,0,1
4951,38769,-91.02850799,33.85352554,5,3,8
4952,39355,-88.727834,32.0404123,6,8,14
4953,39735,-89.1762008,33.3112342,5,2,7
4954,39455,-89.4487927,30.9997206,8,7,15
4955,39191,-90.3972221,31.7023667,3,0,3
4956,39328,-88.6518698,32.7665783,5,3,8
4957,39437,-89.1960509,31.604775,12,6,18
4958,39440,-89.1307293,31.6942678,29,3,32
4959,39567,-88.5574876,30.3701592,59,0,59
4960,39477,-89.0334574,31.7856887,2,8,10
4961,39169,-90.2236042,33.1826054,4,2,6
4962,39154,-90.4226733,32.2589546,5,3,8
4963,39301,-88.7021995,32.3631887,99,10,109
4964,38654,-89.826227,34.9597854,68,2,70
4965,39645,-90.80589301,31.15917634,2,1,3
4966,38901,-89.8020855,33.7862029,47,0,47
4967,39630,-90.844425,31.4628517,1,1,2
4968,39451,-88.5506532,31.1535908,2,3,5
4969,38947,-89.9193174,33.5178187,1,0,1
4970,38916,-89.3096795,33.8554518,5,3,8
4971,39119,-89.6536289,31.7608439,1,2,3
4972,39063,-89.8553965,33.0755483,8,3,11
4973,39218,-90.16196802,32.21527597,33,2,35
4974,39740,-88.3245248,33.6828164,1,3,4
4975,39631,-91.0664886,31.0873107,3,5,8
4976,38619,-89.94110802,34.51248518,3,4,7
4977,39194,-90.40977202,32.85203834,21,6,27
4978,39648,-90.4579882,31.2342005,33,0,33
4979,39208,-90.1309376,32.275718,52,0,52
4980,38701,-91.0640683,33.4118035,96,0,96
4981,39466,-89.6826292,30.5244351,38,4,42
4982,39652,-90.46060592,31.14239599,6,8,14
4983,39601,-90.4571978,31.5747159,34,2,36
4984,39429,-89.8370142,31.252105,16,9,25
4985,39462,-89.0340116,31.2038707,1,2,3
4986,39189,-89.4596238,32.5917866,4,2,6
4987,38879,-88.7168968,34.1943092,7,6,13
4988,17959,-76.11663482,40.72093207,1,0,1
4989,16214,-79.378977,41.2060637,10,0,10
4990,19512,-75.6535753,40.3361827,9,0,9
4991,16823,-77.7818789,40.9143284,10,1,11
4992,15834,-78.23802863,41.51174502,2,4,6
4993,88220,-104.2332934,32.42073356,51,0,51
4994,88346,-105.5911741,33.33036769,8,0,8
4995,88256,-104.0967317,32.2856001,4,0,4
4996,88415,-103.1858781,36.4524632,8,0,8
4997,87031,-106.7419183,34.812037,35,0,35
4998,88316,-105.5706448,33.5452856,3,0,3
4999,87124,-106.633701,35.2662556,125,0,125
5000,88043,-108.1266959,32.69929582,5,0,5
5001,88345,-105.6661202,33.35853006,26,0,26
5002,87102,-106.6515946,35.08881493,1020,24,1044
5003,87544,-106.3050492,35.88148133,33,0,33
5004,87004,-106.5729514,35.25489987,21,0,21
5005,76667,-96.4841317,31.6817051,17,1,18
5006,78653,-97.5563669,30.3410765,13,0,13
5007,75154,-96.8894723,32.5285825,9,0,9
5008,76634,-97.5762183,31.7848315,7,0,7
5009,79343,-101.5362541,33.66946,1,0,1
5010,79544,-99.8556866,33.3161667,1,0,1
5011,75572,-94.1536353,33.1483175,6,0,6
5012,76834,-99.424383,31.83129,10,1,11
5013,78578,-97.2098374,26.0741287,19,2,21
5014,75409,-96.55074933,33.34891843,10,1,11
5015,78593,-97.825611,26.255967,3,3,6
5016,78552,-97.7575088,26.2282891,6,1,7
5017,75163,-96.0914562,32.1447266,3,4,7
5018,78559,-97.8234963,26.1588231,13,1,14
5019,78130,-98.1092907,29.6878793,92,0,92
5020,76636,-97.2572288,32.1786766,3,0,3
5021,76648,-96.7949206,31.8392046,5,0,5
5022,78069,-98.6455384,29.2250358,4,0,4
5023,77531,-95.4045041,29.0214944,28,3,31
5024,77511,-95.2444976,29.410964,49,0,49
5025,77835,-96.59650259,30.18167477,1,0,1
5026,78219,-98.3809707,29.4681056,13,2,15
5027,75028,-97.0432258,33.0413124,85,0,85
5028,76034,-97.1472094,32.88597858,34,0,34
5029,77566,-95.4491287,29.0371985,44,3,47
5030,75019,-96.99199273,32.97446205,59,0,59
5031,76107,-97.4101515,32.7397787,11,0,11
5032,75068,-96.9399015,33.1578803,31,4,35
5033,78232,-98.4817711,29.5716619,10,2,12
5034,78148,-98.3079458,29.5568254,29,0,29
5035,75149,-96.59994635,32.77393414,226,0,226
5036,75078,-96.80258703,33.2364909,9,2,11
5037,76513,-97.4562708,31.0557426,27,0,27
5038,77651,-93.9532269,29.9913624,17,0,17
5039,75766,-95.2748407,31.9611746,28,3,31
5040,76539,-98.00292993,31.07786743,1,0,1
5041,76578,-97.29873734,30.58961745,3,1,4
5042,75979,-94.4162993,30.7762212,9,0,9
5043,75645,-94.85796738,32.59205903,1,2,3
5044,76179,-97.3718696,32.8578784,38,0,38
5045,75790,-95.6369968,32.5238617,8,4,12
5046,78611,-98.2207189,30.7585417,13,0,13
5047,78664,-97.6871334,30.5404837,133,1,134
5048,75493,-95.1123067,33.1671635,2,0,2
5049,75169,-96.00900086,32.70875705,10,0,10
5050,75571,-94.7346379,33.1839582,2,2,4
5051,79358,-102.1573767,33.412315,1,0,1
5052,78543,-97.9914606,26.2961315,13,0,13
5053,75490,-96.3398472,33.4311826,2,0,2
5054,78537,-98.0537372,26.1685266,24,0,24
5055,79323,-102.8308511,32.967513,7,0,7
5056,78562,-97.9289861,26.2960046,3,1,4
5057,75494,-95.2911598,32.9531143,9,0,9
5058,77578,-95.3641824,29.4702713,6,0,6
5059,76656,-97.03511522,31.20509765,5,0,5
5060,75693,-94.8602049,32.5214864,14,0,14
5061,78108,-98.22469587,29.5609021,18,0,18
5062,75423,-96.1954185,33.2940349,2,0,2
5063,77657,-94.19842603,30.26551919,15,0,15
5064,79083,-101.4438053,35.82646,3,0,3
5065,79036,-101.6047266,35.63974963,4,0,4
5066,79782,-101.7907203,32.13206444,5,0,5
5067,39083,-90.39351278,31.92317963,21,6,27
5068,39422,-89.29057543,31.97429824,13,4,17
5069,18847,-75.5849947,41.9604208,0,4,4
5070,15049,-79.80587014,40.55478119,3,2,5
5071,15120,-79.9047671,40.3991062,22,0,22
5072,15656,-79.6072243,40.6600152,1,5,6
5073,50613,-92.4637227,42.5373283,0,0,0
5074,18901,-75.1356755,40.2831607,22,0,22
5075,16673,-78.4000006,40.3352335,3,2,5
5076,16686,-78.238953,40.6722243,3,15,18
5077,15442,-79.8518245,39.9831707,1,1,2
5078,19551,-76.1466326,40.3572401,1,2,3
5079,18032,-75.4750464,40.65295221,8,10,18
5080,15136,-80.0580498,40.4655669,8,5,13
5081,19022,-75.3445923,39.8628918,9,8,17
5082,17074,-77.1312706,40.4771438,2,0,2
5083,19405,-75.3441002,40.1057559,9,6,15
5084,15025,-79.8946907,40.2962318,10,8,18
5085,15143,-80.1906785,40.5503017,4,6,10
5086,17921,-76.32643071,40.77066553,4,5,9
5087,17745,-77.4483307,41.1359982,13,0,13
5088,19023,-75.277372,39.9108103,8,13,21
5089,16154,-80.4153522,41.3297036,4,3,7
5090,17044,-77.5775133,40.5892472,7,0,7
5091,18252,-75.96484544,40.79715576,9,8,17
5092,17815,-76.37519,40.9784975,0,2,2
5093,17876,-76.8269692,40.8532434,3,0,3
5094,15071,-80.187532,40.3980541,1,13,14
5095,19508,-75.8581863,40.2815934,6,2,8
5096,19605,-75.9931368,40.3924098,13,0,13
5097,15005,-80.2280421,40.629703,5,8,13
5098,15522,-78.5068401,40.0175359,5,4,9
5099,18944,-75.301774,40.3727976,18,0,18
5100,19522,-75.8202313,40.455604,6,3,9
5101,18235,-75.7107075,40.8341817,9,3,12
5102,15665,-79.6665184,40.3313837,3,3,6
5103,18433,-75.55025818,41.52778789,1,12,13
5104,76371,-99.6233461,33.449289,2,2,4
5105,78852,-100.5009247,28.7055111,71,0,71
5106,77554,-94.9748772,29.1822147,5,1,6
5107,77563,-94.9341895,29.3290185,5,0,5
5108,77414,-95.96693731,28.98160247,35,0,35
5109,79363,-101.9984593,33.6882161,5,0,5
5110,76520,-96.9782544,30.8489538,8,0,8
5111,78861,-99.1411218,29.349972,19,0,19
5112,78016,-98.9069105,29.1377485,8,0,8
5113,76050,-97.1790839,32.2700269,6,0,6
5114,79035,-102.7181302,34.6387367,6,1,7
5115,78359,-97.2921501,27.9235956,4,0,4
5116,75087,-96.4617095,32.9307166,66,1,67
5117,77630,-93.7759185,30.1042226,6,4,10
5118,77375,-95.6166509,30.095588,40,2,42
5119,77304,-95.4958694,30.3800113,6,6,12
5120,75750,-95.0600057,32.2247387,4,2,6
5121,75792,-95.1719005,32.4932111,2,0,2
5122,77957,-96.649009,28.9765501,9,0,9
5123,78573,-98.27871885,26.25569488,7,1,8
5124,76801,-99.00391832,31.72492397,38,0,38
5125,79027,-102.3107803,34.54959037,6,0,6
5126,76250,-97.2250221,33.6371596,1,0,1
5127,78655,-97.84370718,29.83973162,5,0,5
5128,79248,-100.3032936,34.01422838,1,0,1
5129,29709,-80.0890522,34.7366782,41,2,43
5130,29944,-81.0886703,32.862477,26,1,27
5131,15229,-80.032889,40.5198366,9,4,13
5132,15601,-79.55207678,40.29530465,2,10,12
5133,18411,-75.7463818,41.4796418,1,0,1
5134,15236,-79.9522748,40.3306655,17,0,17
5135,15120,-79.9172871,40.4012047,7,3,10
5136,18036,-75.3905194,40.5114154,7,4,11
5137,18612,-76.0196206,41.3083899,2,6,8
5138,18706,-75.9320176,41.1963512,1,4,5
5139,19079,-75.2721835,39.9063398,9,5,14
5140,17349,-76.7009351,39.7347791,11,1,12
5141,18618,-76.0291458,41.3506429,4,3,7
5142,15218,-79.8842395,40.4204452,14,12,26
5143,76437,-98.9810173,32.3901914,7,1,8
5144,75559,-94.61640029,33.50781614,7,0,7
5145,78606,-98.4211367,30.0968455,4,0,4
5146,75763,-95.5083623,32.0507778,4,0,4
5147,76351,-98.624635,33.5942729,1,0,1
5148,12953,-74.2886618,44.8498479,15,0,15
5149,13778,-75.771209,42.3297077,1,6,7
5150,11706,-73.1567031,40.6493781,4,18,22
5151,13346,-75.5431028,42.8269813,2,13,15
5152,13340,-75.0692123,43.0390678,4,9,13
5153,11959,-72.6090616,40.8181407,13,7,20
5154,14502,-77.3604807,43.0664009,3,3,6
5155,10708,-73.8314619,40.93553577,19,0,19
5156,14433,-76.8703735,43.0836242,3,4,7
5157,12210,-73.7605512,42.6628136,328,0,328
5158,12010,-74.19073653,42.93818524,36,0,36
5159,14150,-78.88666149,43.01924796,28,0,28
5160,14727,-78.2823349,42.2161578,4,8,12
5161,14806,-77.7955961,42.1575385,1,11,12
5162,14048,-79.334028,42.4834754,36,0,36
5163,10990,-74.3369406,41.2699253,34,5,39
5164,14624,-77.6944235,43.1490328,28,0,28
5165,14580,-77.4580381,43.2097407,31,0,31
5166,14224,-78.7545975,42.8347125,66,0,66
5167,10468,-73.89345669,40.87258342,35,0,35
5168,13495,-75.2780895,43.1129084,3,8,11
5169,12545,-73.6921241,41.7867386,0,7,7
5170,98926,-120.5493848,46.9968764,40,0,40
5171,11771,-73.5045683,40.8468954,11,0,11
5172,11001,-73.7058796,40.7239119,35,0,35
5173,13027,-76.33376889,43.15887092,15,0,15
5174,38751,-90.6298755,33.4482415,11,1,12
5175,39307,-88.7328302,32.3674038,8,2,10
5176,39096,-91.1390296,31.8792002,20,0,20
5177,38733,-90.7354015,33.7445601,9,0,9
5178,39669,-91.300145,31.0859815,7,3,10
5179,38965,-89.6306323,34.150921,11,3,14
5180,38677,-89.5409583,34.3678751,31,1,32
5181,39573,-89.1443558,30.7802124,7,7,14
5182,38668,-89.97158832,34.62436977,16,5,21
5183,39153,-89.5233782,32.0340629,9,3,12
5184,17125,-76.8839839,40.2648773,111,0,111
5185,97141,-123.8046072,45.4248195,49,3,52
5186,97444,-124.418947,42.4167355,16,0,16
5187,97103,-123.6597951,46.15881376,49,3,52
5188,88061,-108.2833911,32.7757311,5,0,5
5189,87131,-106.6183373,35.0863214,32,0,32
5190,88435,-104.6920333,34.9329691,3,0,3
5191,87544,-106.3047991,35.8813464,1,6,7
5192,76262,-97.16942136,32.97962325,1,0,1
5193,78541,-98.1474904,26.30702743,50,0,50
5194,78580,-97.76181213,26.47195323,12,0,12
5195,77840,-96.3027804,30.6057688,4,0,4
5196,78583,-97.5800529,26.2348168,6,0,6
5197,77979,-96.6285835,28.6199083,1,0,1
5198,76102,-97.3278111,32.7474749,51,3,54
5199,78069,-98.65356888,29.22780489,2,0,2
5200,78045,-99.48002708,27.5742333,51,0,51
5201,75110,-96.4699035,32.097191,6,0,6
5202,75555,-94.0834865,32.9457713,1,1,2
5203,78636,-98.4106358,30.2778495,1,0,1
5204,78263,-98.2939291,29.349622,10,2,12
5205,77511,-95.2738883,29.4404084,17,4,21
5206,77029,-95.27259955,29.72974523,46,0,46
5207,77331,-95.1271595,30.5947662,2,3,5
5208,75766,-95.2503424,31.95384,5,0,5
5209,75166,-96.4331168,33.0262426,2,0,2
5210,76543,-97.6992337,31.0953918,14,0,14
5212,78840,-100.9232028,29.3857202,6,0,6
5213,77833,-96.4086039,30.1605812,15,0,15
5214,77515,-95.417967,29.1956024,4,0,4
5215,76384,-99.3182022,34.1613059,2,0,2
5216,77423,-95.9665118,29.8096641,3,0,3
5218,79762,-102.3298887,31.8893323,6,2,8
5219,77461,-95.8027078,29.3710541,2,0,2
5220,78229,-98.57731015,29.50459299,34,0,34
5221,75050,-97.0054547,32.7457131,6,0,6
5222,78643,-98.67195888,30.77270771,25,0,25
5223,77568,-94.9937802,29.3756979,8,0,8
5224,75501,-94.07982,33.4446381,2,0,2
5225,78205,-98.48598538,29.41939843,112,0,112
5226,76950,-100.644148,30.57354541,5,1,6
5227,78801,-99.7855175,29.2111754,17,0,17
5228,75563,-94.375571,33.020089,19,0,19
5229,75440,-95.7665548,32.8756201,12,0,12
5231,75845,-95.12762955,31.0555727,10,0,10
5232,79072,-101.7077797,34.1623923,25,0,25
5233,02840,-71.3109991,41.4930183,84,10,94
5234,02852,-71.46033067,41.57656821,49,0,49
5235,13202,-76.1466378,43.0467241,489,0,489
5236,13755,-74.99494,42.0818063,2,0,2
5237,10583,-73.784731,41.0051629,45,0,45
5238,10901,-74.1099364,41.1114342,120,1,121
5239,10701,-73.89711821,40.93039892,641,0,641
5240,39730,-88.5447734,33.8250119,17,7,24
5241,19317,-75.66198808,39.84877857,1,0,1
5242,75428,-95.9032552,33.2442904,16,0,16
5243,79029,-101.9780519,35.8632107,3,0,3
5244,79505,-99.794297,33.5834774,3,0,3
5245,78602,-97.3084127,30.1017124,69,0,69
5246,76448,-98.8195142,32.4027631,9,1,10
5247,77662,-94.0134482,30.127124,4,0,4
5248,76251,-97.71899324,33.66437344,10,10,20
5249,77055,-95.5107569,29.79786954,31,0,31
5250,75790,-95.6383851,32.5356018,1,0,1
5251,77002,-95.3771604,29.7420819,48,8,56
5253,76821,-99.94541918,31.738358,6,0,6
5254,78801,-99.74045751,29.21954934,3,6,9
5255,29670,-82.79189585,34.64183741,3,0,3
5256,29212,-81.11598581,34.06632702,344,0,344
5257,16323,-79.8269397,41.3975795,14,0,14
5258,16101,-80.3387557,40.9981839,10,5,15
5259,97424,-123.0638804,43.7975802,17,0,17
5260,29406,-80.01221178,32.87699251,325,0,325
5261,29138,-81.733763,33.9904576,22,1,23
5262,15317,-80.1692943,40.2361264,20,1,21
5263,18924,-75.3666683,40.3144508,13,2,15
5264,15909,-78.8862659,40.3465535,2,8,10
5265,17547,-76.5737674,40.0779007,14,1,15
5266,19606,-75.8942228,40.3280392,12,0,12
5267,17111,-76.8117598,40.246329,46,0,46
5268,18064,-75.3323369,40.7990962,11,7,18
5269,18458,-74.9156195,41.4641104,1,1,2
5270,18337,-74.8023966,41.3245212,2,6,8
5271,16740,-78.6408086,41.7254629,1,1,2
5272,15003,-80.2094903,40.5831722,5,2,7
5273,16142,-80.3342512,41.1232511,4,1,5
5274,17268,-77.5759405,39.7549999,19,2,21
5275,18013,-75.2241788,40.8306662,5,0,5
5276,18812,-75.9206631,41.9249577,2,3,5
5277,16101,-80.378475,41.0020765,3,3,6
5278,17073,-76.2116669,40.3533091,3,4,7
5279,18104,-75.565969,40.6109403,37,0,37
5280,97522,-122.5665117,42.543806,1,1,2
5281,97470,-123.34148,43.2119728,37,0,37
5282,97383,-122.7919351,44.7976972,16,0,16
5283,97027,-122.5943906,45.3806907,14,0,14
5284,97130,-123.9333546,45.71847736,4,0,4
5285,97024,-122.438884,45.5310077,14,0,14
5286,97457,-123.2884388,43.0267601,7,0,7
5287,97415,-124.2874369,42.0553782,13,0,13
5288,75701,-95.3091534,32.3323891,12,0,12
5289,79401,-101.8544501,33.57816494,7,20,27
5290,78834,-99.8398056,28.5189031,3,0,3
5291,75460,-95.5290036,33.6513093,3,0,3
5292,75904,-94.82909259,31.31558714,1,6,7
5293,79016,-101.918631,34.9811198,10,4,14
5294,12543,-74.2176167,41.4831501,3,12,15
5295,13045,-76.1784247,42.5991013,44,0,44
5296,75410,-95.6338283,32.7925721,2,0,2
5297,23508,-76.30008791,36.88530797,47,0,47
5298,08560,-74.81447938,40.30948729,31,0,31
5299,03042,-71.07659915,43.03975934,13,5,18
5300,03303,-71.6036217,43.2893285,6,0,6
5301,37403,-85.29348125,35.04734347,12,17,29
5302,24012,-79.970627,37.3207034,13,0,13
5303,55422,-93.3387365,45.0291507,21,0,21
5304,55416,-93.3432536,44.9470973,51,0,51
5305,56501,-95.8464952,46.8162958,20,29,49
5306,08039,-75.2688555,39.69063522,6,1,7
5307,25438,-77.86272257,39.30438209,12,0,12
5308,65051,-91.852626,38.486258,10,0,10
5309,73105,-97.5043369,35.4877358,113,58,171
5310,64673,-93.5856453,40.3967838,3,0,3
5311,23005,-77.473591,37.75829,24,0,24
5312,45216,-84.4868368,39.1868853,4,16,20
5313,37725,-83.43748679,36.01663858,11,3,14
5314,43204,-83.0701772,39.9639855,1,7,8
5315,65793,-91.97589556,37.00027098,6,2,8
5316,37890,-83.2876471,36.1053227,8,5,13
5317,64468,-94.87078324,40.34897087,10,0,10
5318,43777,-82.0728923,39.8062296,3,5,8
5319,63050,-90.56489276,38.23097535,143,0,143
5320,63105,-90.33871451,38.64943167,26,4,30
5321,98290,-122.0892548,47.9139234,20,0,20
5322,65259,-92.5323211,39.4335602,17,0,17
5323,45177,-83.815899,39.4194402,38,9,47
5324,59501,-109.6746723,48.5497855,18,0,18
5325,89701,-119.7634735,39.15828537,28,0,28
5326,98223,-122.127132,48.19467106,27,0,27
5327,07874,-74.7083068,40.9032927,9,1,10
5328,07874,-74.7070732,40.9360376,15,0,15
5329,82901,-109.2146265,41.58025945,78,1,79
5330,82901,-109.2196204,41.585325,43,0,43
5331,22611,-77.98104251,39.14853217,9,0,9
5332,07028,-74.20421079,40.8017238,27,0,27
5333,08530,-74.9097424,40.3961976,6,1,7
5334,38338,-88.8466211,35.875927,2,2,4
5335,22578,-76.3884037,37.6493265,1,1,2
5336,08026,-74.9642479,39.8363152,7,2,9
5337,98823,-119.5516105,47.31901034,15,0,15
5338,98382,-123.1162646,48.07814401,19,0,19
5339,98531,-122.9541705,46.71909345,31,0,31
5340,98356,-122.2766841,46.55844926,3,3,6
5341,98589,-122.8596463,46.852417,5,0,5
5342,98039,-122.2391209,47.61535533,9,0,9
5343,98104,-122.3303638,47.6022312,721,0,721
5344,07657,-74.0090413,40.83416654,28,13,41
5345,24228,-82.45683338,37.15027411,4,0,4
5346,07074,-74.0456769,40.8414764,17,0,17
5347,22180,-77.2635078,38.8995387,41,0,41
5348,23322,-76.2491607,36.7182347,376,0,376
5349,63556,-93.1249605,40.2024402,4,1,5
5350,58554,-100.892155,46.8277571,28,0,28
5351,23922,-78.20126474,37.18747592,1,0,1
5352,23250,-77.3326865,37.5078405,24,0,24
5353,63457,-91.71439827,40.11799959,5,2,7
5354,23149,-76.59487376,37.60735662,17,10,27
5355,44445,-80.6137919,40.8458903,3,9,12
5356,20132,-77.71460139,39.14358443,13,0,13
5357,43062,-82.6749799,39.9940218,17,0,17
5358,98541,-123.4038306,47.0050051,7,0,7
5359,74525,-96.16651292,34.31963755,3,0,3
5360,37380,-85.6603778,35.0064281,1,1,2
5361,37397,-85.51840725,35.19806206,20,3,23
5362,44444,-80.95782963,41.22373361,0,13,13
5363,37044,-87.35265374,36.53805443,14,0,14
5364,59313,-104.2765651,46.36038776,3,0,3
5365,45005,-84.3018762,39.5585711,25,0,25
5366,44146,-81.5452508,41.3587821,15,0,15
5367,59722,-112.7332201,46.39962047,10,0,10
5368,98010,-122.0026237,47.30916141,10,0,10
5369,45039,-84.22010998,39.31439564,2,7,9
5370,44653,-81.3769703,40.4399061,1,3,4
5371,07676,-74.0641129,40.9873503,22,1,23
5372,59725,-112.6341884,45.2155669,7,0,7
5373,84737,-113.2839542,37.1773116,16,1,17
5374,59072,-108.5416218,46.44965921,7,6,13
